Probes	26	30	34	38	42	46	50	54	58	62	66	70	74
255231_at	1	1.2942933	1.0160176	1.1196926	0.9004299	0.87971574	0.9214577	1.1622783	1.1059067	0.9260969	0.9128882	0.85637796	1.0823888
253309_at	1.9031972	1.1467105	0.40383276	0.7685299	1.0054046	1.5771614	0.7685299	0.5715404	0.6027545	0.8912654	1	1.1047094	1.1711799
253793_at	1.3742263	1.4491059	1	1.4819269	1	0.66649365	0.9429619	1.0232304	1.3363522	1.2964702	0.8500576	0.8309737	0.7807929
256589_at	1.5077235	1.0805165	1.0695151	0.99999994	0.74882084	0.60434014	0.8949269	1.3148428	1.2049836	0.99999994	0.65144384	0.6268026	1.3016603
263628_at	1.305162	1	0.98984647	1.265537	1.3233273	1.2058935	0.8914266	0.58341926	0.72384727	1.0117817	1.1779728	0.9821011	0.8082918
265535_at	0.7420332	1.0052758	1.4686127	1.2596562	0.99999994	0.8136173	0.69935554	1.3840619	0.9988242	0.99999994	0.99999994	0.76002717	0.6275864
248704_at	1	0.9956687	1.0856858	1.1860181	1.0924599	0.82629174	0.8860777	1.0702733	1.4637136	1.0768386	0.92952925	0.9527321	0.6344529
264141_at	0.99999994	0.8834285	1.125391	1.1144086	1.137493	0.9571114	0.8695265	0.96806544	1.1641237	1.2063855	0.90669745	1.0623062	0.78283143
257734_at	0.9937645	1.0641944	1.1395876	0.9894859	0.91057354	0.9039875	0.99999994	1.2286232	1.0188403	1.0320007	0.9871503	0.7982309	1.0664271
245134_s_at	0.905284	0.87067443	1.2065893	1.148143	0.89089274	0.9257798	1.033209	1.0409784	1.1167157	1.0729511	1	0.8402816	0.8908491
259663_at	1.1675141	1	1.0261655	1	0.9630792	1.0066544	0.994973	1.1007069	1.0443203	1	0.8843695	1.0113541	0.9763797
258501_at	1.3648111	1.5311577	1.0201536	1.0562115	0.8703507	0.99291426	1.0956686	0.98066723	0.8729529	0.7318176	0.78970516	1	1.2814654
260371_at	0.82190716	1	1.1093812	0.821247	0.90000564	0.8218403	1.0414472	1.113121	1.147323	0.8442583	1.0085801	0.98854876	1.1367297
264841_at	1.0211761	1.6365348	1.1527687	1.2311403	0.994606	0.6811249	1	1.3351529	1.1410043	1	0.7700903	0.8987736	0.85022944
267381_at	0.99957544	1.4450514	1.1973922	0.9675382	1.0167288	1.0000983	1.0268481	1.1831363	0.9999524	0.90441734	0.815972	0.72491634	1
251063_at	1.1457723	0.93962586	0.94413865	1.0436158	1.3652083	1.1662942	0.9715926	0.9664137	0.9506991	0.9466588	1	1.4646577	1.0439408
266922_s_at	1	1.0326586	1.0289378	0.98484236	1.3090386	1.3837452	0.89144605	0.930255	0.85082704	0.9559455	1.5317268	1.1870044	0.7068431
267375_at	1	0.99636406	1.0935488	1.1176764	1.1214837	0.9282224	0.9204197	0.7750141	1.0639538	1.3050092	1.004387	0.74042827	0.9375378
259786_at	1.2197239	1.2860793	0.9406416	0.95115453	1.0693672	1.1753836	1.3068069	1.1947923	0.8051734	0.7186597	0.8862736	0.95237565	1
247754_at	1.5014188	3.953555	1.0302572	0.8402026	0.5640727	1	1.9748219	2.7892115	0.76217467	0.51679283	0.091399334	0.7327071	1.1927135
251958_at	0.87259376	0.7474276	1.011566	0.973824	1.030601	1.0121418	0.8996555	0.6948069	1.0412661	1.0087374	1	1.1054009	0.95005995
245901_at	0.70958495	0.7670789	1.1359061	1.0915362	1	0.77242506	0.9757326	0.94143623	1.2639979	1.3611431	1.0488307	0.86049426	1.0649872
266280_at	0.93458974	1	0.9833356	2.8900187	1.9588743	0.88456815	0.99542224	1	4.7551875	1.7052196	1.2538325	1	0.88750356
266842_at	1.0235956	0.97422856	1	0.99093	1.034482	1	1.0032649	0.92137474	0.94529194	1	1.0993174	1.0561872	0.97617215
257066_at	1.2485212	1.1675036	0.9909655	0.9043764	0.96919006	0.9281022	1.0185755	1.0058615	1.0166925	1	0.90420884	0.9087907	1.2107536
246451_at	1.0953499	0.9354901	0.96022445	0.9512449	1.1271648	1.0649043	0.94688624	0.99173474	0.9993814	1.0169337	1.0169336	1.0560765	1
246995_at	1.1582032	0.83206904	1.0559751	0.87032676	1.0769187	1.1882398	0.99999994	0.841547	0.9280771	1.0709955	1.0759382	0.9783697	0.9451853
247931_at	1	1.2419065	0.7796949	0.7634936	0.844334	0.98768777	1.205779	1.0990252	0.76665777	0.89423347	1.088815	1.0209278	1.2306905
263330_at	1.1360354	0.8306435	0.8594379	0.9995755	1.0457313	1	1.0005335	0.62857616	0.7836375	1.0033147	1.2091432	0.9995755	1.0021621
259673_at	1	0.8254846	1.0102893	0.940949	1.0540549	1.059288	0.8521825	0.90310436	0.9435708	1.062907	1.0313543	1.0072725	0.72229326
259319_at	0.9031462	1.2714856	1	1.0471495	0.76461715	0.9887687	0.96541095	1.139596	1.2105316	1.014257	0.8159296	0.9589532	1.2620562
261709_at	1.0804826	1.0324488	1.0545417	0.9258992	0.9426643	0.8793586	1.0281543	1.132016	0.9601482	1	0.8608857	0.9307394	1.1323438
256997_at	0.99999994	0.89580184	0.9446765	1.3025031	1.0760046	0.95099175	1.0115492	0.8803778	0.9085069	1.238398	1.1963847	0.99999994	0.99999994
253558_at	0.95421124	0.82144827	1.1322587	1.071003	1.0215096	0.9836807	0.92124563	0.8051622	1.2166861	1.07603	1.0153878	1	0.8848363
261873_at	0.7949481	1.1119884	1.4272652	1.1678252	1.0958904	0.9822486	0.898831	0.9360226	1.1575998	1.3333225	0.9102824	0.4814249	1
263638_at	0.96715856	1.2403328	1	1.3651322	0.911987	0.6355106	0.9765156	1.0713657	1.1902992	1.0079046	0.7777707	0.5352776	1.141234
247366_at	1.0208371	1.2284147	1.0737286	1.0143422	0.91154516	1	1.0122088	1.3144985	0.9846123	0.967863	0.9083132	0.92852795	0.9918736
252236_at	0.9980925	1.2884207	0.99836147	1.5872132	1.0467219	0.8011896	0.7538972	1.3549136	1.6148347	1.4081157	1	0.9776849	0.702334
245562_at	0.99670464	1.153827	1.062206	1.1700729	0.8837539	0.89425284	1.038898	1	1.0470016	0.86245555	0.84062195	0.9876957	1.0840174
261937_at	0.4852838	3.2132983	3.4173021	0.6509733	0.50650704	0.65618175	1	6.7027535	2.8895285	1.2845446	0.9708697	0.97522974	2.2787156
262644_at	2.0967171	0.8662668	1.0005683	0.74065655	0.6727038	1	1.3462309	1.0980743	1.0806947	0.7107735	0.77585113	0.9240022	1.5632433
247331_at	0.94945675	0.83775216	0.94171256	0.81722766	1.2756572	1.0813656	1.0011889	0.6903345	0.976972	0.99999994	1.1580343	1.0642619	1.0027771
255428_at	0.95758563	1.3733414	1.2579871	1.2798043	0.9881641	0.89674467	1.0485668	1.2277232	1.0723535	0.980547	0.9240333	0.99999994	0.988898
251744_at	0.9896141	1.00552	1.0311029	1.2380108	1.0460861	0.89509773	0.9001939	1	0.9635074	1.1104474	1.1124151	0.97048295	0.9645174
253305_at	1.3196485	1.0675776	0.8867997	0.97474396	0.99999994	1.3069661	1.7057797	1.165916	0.6793594	0.7806437	0.92288613	1.1324507	0.94743246
260466_at	1.2554758	1.187805	0.91502726	0.8702143	0.8796175	1.1166708	1	1.0766872	0.8532609	0.8569416	1	0.92633194	1.0452467
253835_at	0.4162573	0.7882555	1.2423725	1.1077987	1.0182627	0.86792105	0.38036948	1.2950114	1.1711657	1.1621264	1	0.9425702	0.6488753
264199_at	0.8463073	1.2269617	1.0914019	1.0426687	0.9450172	0.8292083	1	1.0267906	1.1715369	1.0780559	0.8978344	0.9680629	0.87643385
261519_at	1	0.82994014	1.0321873	0.8668038	1.0912031	1.1963264	0.9657688	0.8575258	0.94476575	1.152106	1.2639064	1.3516421	0.827294
254559_at	1	1.1757635	0.9831302	1.3735716	0.9287298	0.67393345	0.9503873	1.1140829	1.2400044	1.1991999	0.7869226	0.69808865	1.3743966
259020_at	1	1.0536704	1.0517788	1.1080399	1.0277916	0.95364904	0.9814083	1.0396839	1.1427139	0.9802934	0.89767146	0.7776501	0.96164215
257610_at	1.0328312	0.9511318	1	0.9380126	1.0543888	1.055062	1	0.9439345	0.8337562	1	1.0300347	1.0033016	0.98963374
259715_at	0.91944975	0.8667004	1.0299605	0.9526687	1.1271338	1.1727064	0.95776355	0.8956553	1.0790002	1.0688099	1.0605824	1	0.8844548
261970_at	0.90143985	0.97931266	1.0175687	1.0035902	1.198044	1.1048648	0.97811264	0.9629659	0.986058	1.0286567	1.096183	1	0.92331576
256652_at	0.9825866	1.1666588	1.2355144	0.93749756	0.8946177	0.9541664	1.0190336	1	1.1451865	0.9985071	1.025601	0.9208124	1.0853498
257647_at	0.9964118	0.9374646	1.0926689	1.1059368	1	1.0115075	0.9685751	0.86769646	0.9916584	1.221083	1.0556767	1.0339422	0.86759907
258809_at	1.02322	1.2397544	1.300942	1.3215317	0.81934446	0.93160045	0.90785784	1.1650342	1	0.967947	0.9306182	0.97313267	1.1718545
249392_at	1	0.98555845	1.253244	1.0553898	1.0002269	1.0010525	0.8440112	0.9711395	1.089659	1	1.0015721	0.9842703	0.67282367
247907_at	1.0412846	1.1466836	1.025787	1.0690117	0.9248965	0.8892567	1	1	1.079798	0.97062063	0.86064583	0.97713715	1.1519921
257675_at	1.1557039	1.2192543	1.2096854	1	0.93938774	0.8521988	1.1226039	1.0238637	0.9492752	1	0.8729505	0.7252508	1.0583165
246201_at	1.313789	1.0190111	1.0056748	0.9375842	1	1.0201979	1.039825	1	0.94123	0.8837263	0.88609624	1	1.0435449
260321_at	1.0595144	1.0011809	0.88443494	0.9929933	1	1.0000612	1.1083697	0.99089426	0.97848773	0.96265024	0.928973	1.0696794	1.1288618
254148_at	1.0000522	0.75281054	0.999984	0.99114466	1.0353634	1.1439186	0.99999994	0.83830136	0.99999994	1.0229832	1.1533941	1.1058254	0.6225766
266091_at	0.9850933	1.2544322	1.0125035	1	0.9018221	0.9490747	1.1825784	1.015683	1	0.99813515	0.9359736	1.0376993	1.1619513
252422_at	0.8330697	1.0378828	1.0429009	1.0020449	0.9587469	0.83072454	0.8100622	1.1741608	1.1104782	0.99999994	0.9364851	0.73756737	1.0913819
249111_at	2.82902	0.96575785	0.8798956	1	0.41877845	1.2248831	2.1147609	1.1450698	1.6364343	0.46907076	0.47057626	1.0470958	0.96192366
249480_s_at	0.81219786	0.7540891	0.7673416	1	1.0025192	1.0377723	1.003579	0.87086135	0.99286705	1.1570823	1.240786	1.2458825	1
266478_at	0.72634983	1.0170141	1.0175991	1.3106334	0.99066997	1	0.7046143	0.56611884	1.2945057	1.0993226	1.0593743	0.99077594	0.8234648
249193_at	0.85354674	0.8315915	1.0633214	1.0778695	1	1.0376096	1.0091732	0.8737269	1.1185943	1.1124451	0.98830676	1	0.83298725
246017_at	1.2531327	0.754948	0.8352997	1	0.9582939	1.1419879	1	0.8152344	1.0044092	0.92887306	1.1432712	1.1448166	1.0819781
266165_at	1.1042632	0.977981	0.9270187	0.9792127	1.3353367	1.1561394	1	0.8964575	0.9494772	1	1.064621	1.047373	0.7442051
253435_at	1.0160507	0.858785	0.9877301	0.95731837	1.1182196	1.176832	1	0.71131027	1.0593449	0.8824742	1.1017668	1.1508722	0.94706345
258535_at	1.0965636	1.1170753	0.93678176	0.8720445	1	1.0005343	1.2072092	1.1559337	0.80882066	0.90481174	0.9969784	1.009057	0.9692222
258437_at	0.9994332	0.87535626	1.0696263	0.99999994	0.99999994	1.1288643	0.9189068	0.86550856	0.99999994	1.1471251	1.0968672	0.99999994	0.92097
255544_at	0.90589714	0.8100577	1.2446938	1	1.1414874	0.8936159	0.97625345	0.63674444	1.0130798	1.0876561	1.1003366	1.0947362	0.794485
249688_at	1.0956383	0.7192663	0.7921397	0.96319973	0.9974737	1.1766748	1.0656476	0.839187	0.68903685	1.131189	1.0883844	1	1.2071787
246155_at	0.9799499	1.0004603	1.2070152	1	0.99756724	0.99778026	1	1.081957	1.1903903	1	1	0.9926861	0.99756724
251672_at	1	0.8283455	1.2320678	0.9876693	1.1034081	0.90753716	0.8953892	0.9148742	1.1240877	1.1484256	1.2657292	1.1258729	0.78140455
258219_at	0.94792944	1.0543921	1.0383143	0.9874726	0.92027855	0.961569	1.0024375	1.0355835	1.0699952	1	0.9936147	0.98782796	1.1243838
247173_at	1	0.92953384	0.99485743	0.9510922	1.0199337	1.1249642	0.95245254	0.89663845	0.96194094	1.0315908	1.0589961	1.068942	1.1144223
261097_at	1	1.0010983	0.92178756	0.99770194	1.0576136	1.0900787	1.1863651	0.9215718	0.8073341	0.9941906	1.2603517	1.2210412	0.9147674
250982_at	1.1596234	1.3241824	1.133227	1.0546733	0.80710655	0.936937	1.0533028	1.0948455	0.9971475	0.69957334	0.8656588	0.88986313	1
262414_at	1.2186903	0.9330994	0.99999994	0.8784497	0.9567905	1.0571532	1.0213923	0.9265442	0.7092544	1.0000374	1.1615465	1.0001291	0.99999994
252343_at	1	0.97968495	0.96447664	1.0056102	1.0368744	1.3012052	0.9934344	0.8851979	0.98084015	0.9305061	1.0029613	1.2634056	1.0436133
258390_at	1.0950707	1.0815874	1.0566218	1.0208452	0.84213346	0.8483259	1	1.0474935	0.91568446	0.9398511	0.92400223	0.97563285	1.0675225
248285_at	0.94871706	1.1004165	1.0817311	1.1022043	0.9753981	1	1.0875672	1.1252173	1.1583381	0.9636977	0.9967485	0.9883374	0.9870676
255825_at	1.2166343	0.88488	0.6161615	0.9148454	0.9950332	1	1.0506121	0.67768157	0.5928758	1.0409684	1.0679971	1.0506121	1.245627
250931_at	0.9986846	1.1512892	1.1534957	0.9993306	0.91242325	0.8708679	1.003681	1.1470853	1	0.9996147	1.0020536	0.8563834	1.1990379
266105_at	0.9984619	0.9434821	1.0323471	0.95233536	1.1689888	1.0117399	1	0.8510542	0.9467968	1	1	1.0826643	1.0457748
259148_at	0.9383777	0.9562529	1	1.0761578	1.0708735	1	0.9190912	0.90063465	1.2373323	1.066243	1	1.0332667	0.8825636
255053_at	0.9079697	0.9605227	1.1215487	1.1892817	0.9475935	1	0.8274447	0.9317223	1.3435953	1.0284706	1.0799392	1.0005319	0.9226175
261935_at	1.0306664	0.9813413	1.0169263	0.97781533	0.9725543	0.9991596	1.0010978	1.0244567	0.98318905	0.8824074	1	1.026958	1.0490955
262783_at	0.9467939	0.7429121	1	1.0650264	1.4098111	1.2808791	1.2119874	0.970708	0.927913	0.98242426	1.1401451	1.5460274	0.8594472
262702_at	1.0497215	1	0.83166385	0.89584255	0.9996697	1.099662	1.0005045	1.0016675	0.92404294	0.83422345	1.199077	1.0723902	0.99950814
255857_at	0.9529041	1.0007184	1.1166283	0.9941665	0.823482	0.83240175	1.0842055	0.9626649	1.0904951	0.9589237	1.0125482	0.99999994	1.1628928
246408_at	0.9709172	1.0275811	1.0209082	1	0.93654174	0.99826175	1.068619	1.1791326	1.1038399	0.94572747	0.91759205	0.87671375	1.016535
259861_at	1.0192825	0.94902116	1.0061827	0.99999994	1.0477301	0.9853969	0.914718	0.92521936	0.9645627	1.0376751	1.0572505	1.1221026	0.97558516
259958_at	1.224004	1.2154679	1.0209982	1	1.0107758	0.8932119	0.9482775	1.163507	1.007791	0.97437114	0.84590065	0.8013611	0.74794114
259383_at	1.2193391	0.9438977	0.7669871	0.9127249	1.1280768	1	1.0375081	0.9897575	0.93598473	0.96291226	1.1246681	1.0571072	1.1254897
265789_at	0.92275375	0.81934446	1	1	1.3743547	1.5738544	1	1	0.99232197	0.9945236	1.0136279	1.4453247	0.9939707
249563_at	0.9989078	0.8662412	1.0446023	1.0995243	1.1119331	1	0.9787137	1	0.90845305	0.99952096	1.0849664	1.308856	1
257125_at	1.0194777	0.943496	1.1044391	1.1480119	1.1169317	0.9781052	0.94204247	0.86945575	1.0743151	1.0326469	0.9732534	1	0.94030994
257172_at	0.83880144	1.0180603	1.1311363	1.0897145	1	0.95269376	0.95761985	1.1261852	1.1066731	1.1977316	0.9978793	0.93684375	0.6856491
261395_at	1	1.2489902	2.5249906	1.0518767	0.8243172	0.7616864	1	2.7539551	1.4978204	0.99848855	0.62451047	0.99409485	0.8286883
257748_at	1.2970865	0.5955823	1.0032487	1	1	1.1581044	1	0.77870905	0.7314212	0.99932665	1.3041756	1.1434331	0.99933106
252186_at	0.998263	0.6602851	1.0221381	1.0019127	1.470884	1.1750011	0.8335695	0.6736809	1	1.0631967	0.9397618	1.0482185	0.9222311
249992_at	0.9833963	0.77063805	0.99999994	0.99999994	0.9888895	1.1242607	1.1170913	0.85839576	0.802207	0.99999994	1.2714415	1.1036409	1.0047628
245176_at	1.0069419	1.551495	0.99999994	0.8546193	0.9009149	0.97844976	1.4034708	1.5466256	1.0853484	0.81892836	0.95991665	0.92374736	1.0750551
245166_at	0.99813336	1.0023282	1.2941672	1.1303467	1.1840886	0.9997183	0.860416	0.99999994	1.0010234	1.1570174	0.92236775	0.76060486	0.83475596
248391_at	0.8360763	0.5646781	0.93520015	0.80836856	1.1928542	1.1148773	1	0.7142745	1.1224447	1.2262797	1.5758953	1.4041865	0.911639
263664_at	1.8064797	1.1555656	0.80821264	0.8934279	1.1032567	1.2122611	1.4594538	0.7669537	0.78811944	0.871642	0.96045065	0.99999994	1.0734978
257724_at	0.9898689	0.86647123	1.1701714	1.3039871	1.1599054	0.97197735	1	0.693425	0.99797004	1.1533583	1.000054	1.0511099	0.90304124
254794_at	0.88688594	0.8847966	1	1.106406	1	0.98844194	0.95477223	0.90707874	1.0784355	1.0237206	1.0626551	1.0687238	0.9177018
263918_at	0.7848689	0.9477558	0.19334406	1.0045972	2.3292322	1.6519065	1.0888519	0.7557321	0.98892367	1	1.1764305	2.9625523	0.9915188
260915_at	1.3801857	1.9840695	2.5471394	1	0.98905534	0.96730113	1.0047988	4.313293	2.4753444	0.71207064	0.4462428	0.6376632	0.86420256
257959_at	1.1567118	0.8179251	0.9955005	0.8828376	1.0641948	1.1018782	1.1838391	1.0618135	0.76417893	0.97317916	0.99444777	1.0571293	1
264843_at	0.9981942	1	0.6083569	0.8981774	0.8634059	1.0317822	1.3026321	1.3082098	0.772033	0.8175084	1.063326	1.0468096	1.3613871
250355_at	1.098368	0.9954713	0.98817533	0.79327476	0.9728684	1.2613999	1.0479583	1.0083822	0.96331096	0.99999994	1.0264119	1.0650678	0.95873874
252149_at	0.47280368	1.0028665	2.923201	1.0688806	0.9386443	0.76970786	1	1.3737797	1.6393638	1.0783253	0.83143896	0.72374403	0.87458825
247938_at	0.97708434	1.196319	1.0369467	1	0.6420929	0.9533584	1.0051594	1.6247134	1.0979419	1.0611255	0.6686552	0.995786	0.94403565
248162_at	1.060294	1.4126871	1.0601517	1.1313869	0.9968676	0.8654522	0.9509072	1.2421808	1	0.8988989	0.7398939	0.76647997	1.0907242
247395_at	0.99516994	1.0084529	1.0417055	0.9883784	0.9997897	1	1.0006276	1.0278897	1.0426166	0.99873537	0.9940577	0.9825768	1.0453581
258988_at	0.99602544	1.1719358	1.1241565	1	0.95695484	1.0109162	1.1188705	1	1.0005467	0.97989696	0.78754175	0.9570831	1.2267054
255253_at	1.0973876	1.1804458	1.0334985	0.99904996	0.9707685	0.76980287	1.1294519	1	1.2377806	0.9641544	0.79144496	0.82989556	1.1723745
253546_at	0.7667804	1.0928407	1.4882782	1.0643126	0.9768247	0.9949195	1	1.1988866	1.2255231	1.0158267	0.94769937	0.9262758	0.8221206
250102_at	1.2323476	1.1664071	1.1902084	1	0.9845604	0.9322269	1.2950633	1.1182388	1.0087928	0.93063843	0.8913614	0.7832969	0.91151005
265249_at	1.1586149	2.097573	1.4686586	1.0004628	0.75177413	0.92803687	1	2.0602865	1	0.99907744	0.91976464	0.78627735	0.99977005
260747_at	0.9152732	1	0.991192	1.0725682	1	0.9058824	0.90246475	1.1656029	1.1679254	1	0.9319379	1	0.9610245
257178_at	0.96922916	0.70760477	1.1612693	0.8854382	1.3675563	1.1847615	1	0.71196043	0.94751656	1.0677677	1.0443045	1.1060983	0.74389493
256311_at	0.68844116	0.95114297	1.3959644	1.0473943	1.0876032	0.99955255	0.87764525	0.99955255	1.0265638	1.1465064	1.0073258	1	0.7645104
266417_at	0.7121377	0.871881	1.0818955	1.0911822	1.1051701	1	0.8556056	0.95612806	1.137319	1.1487927	0.9980882	1.0838095	0.98462385
250809_at	1.2372196	0.97219867	1.0077213	1	0.9876161	0.94033813	1.1297319	1.170633	1	0.85546243	0.90945405	0.84612036	1.0397666
252409_at	0.8600796	0.877147	1.04854	1.1562853	1.0282291	1	0.9774951	0.9511657	0.932172	1.2411702	1.0919513	1.1071388	0.7987267
263953_at	1.0350866	1.0018421	1.3995341	0.36184335	0.5836179	0.99977154	1.5996727	1.0098549	1.0331898	0.48011956	0.99472827	1	0.99977154
258124_at	1.0917222	1.135201	1	0.9872811	0.7513508	0.97378147	1.0199268	1.021246	1.008422	1.0520653	0.9408053	0.8923335	0.98048395
250197_at	0.97105855	0.8389587	1	0.99030834	1.0064424	1.0027782	0.90737283	0.8779637	0.98311347	1.0671607	1.0182986	1.0546116	1.0337179
261852_at	0.93216544	1.0536197	1.0850893	1.0044063	1.0164142	0.87786484	0.92097265	1.0232592	0.99999994	0.97291917	0.9362598	0.84220487	1.0616934
261085_at	0.9736656	0.99999994	1.1601493	1.002007	0.99999994	0.9997105	0.9627502	1.1106274	1.0358357	0.99886304	0.9575592	0.99942946	0.99999994
257560_at	0.91415036	1.0451381	1.0306419	1.0539196	0.8370964	0.8544919	0.82567894	1	1.1117116	1.0485945	0.91477245	0.9132696	1.0938462
260100_at	0.9722364	0.86497444	1.0069056	1.1913111	1.1407928	1.0573808	0.92719597	0.9811473	1.0590731	0.9865747	1.0248083	1	0.9105352
248920_at	0.7518897	1.0548443	1.0651689	1.0996262	0.93650985	1	1.0954907	1.1499978	1.1563513	0.9037646	0.86098826	0.9308084	0.9987952
257852_at	0.93629307	0.9253432	1.0685602	1.0463862	1.1336735	0.99532604	1.032205	0.95785284	1.1085081	1.0896764	1	0.95064723	1
247418_at	1.3378141	0.93538105	1.001384	0.8822263	0.92227787	1	1.0341687	1.0493371	1.1223413	0.93006814	0.92774355	0.8594353	1.167538
259186_at	1.0790281	1.0131809	1.0821536	0.8989733	0.9408387	1	1	1.000261	0.99997365	1	0.93920827	1.0000254	1.0929813
250381_at	0.89961356	2.5709887	1.2271936	1.0062728	0.6786938	0.67736727	0.99999994	3.159235	2.0946286	0.9892393	0.99999994	0.9795754	1.5175033
261133_at	1.3443841	0.9911104	1.0401386	0.713792	1.0927851	1.1818967	1.0136647	0.99999994	0.90714854	0.8992178	0.99966526	1.0770564	0.9298036
265394_at	0.92540383	1.1539257	0.9932167	1	0.9399418	1.0023223	1.0428632	1.2109213	1.0730557	0.9074683	0.90427995	0.8769259	1.1326284
254356_at	1.2055538	1.2787201	0.9929957	0.74978757	0.9999592	0.99999994	1.1760881	1.0001338	1.0160624	0.95322216	0.8580669	0.8382061	1.3926853
249231_at	0.89654356	0.9281389	1.0091975	1.1612606	1.0447879	0.90556544	0.8902191	0.92699504	1	1.3607148	1.2354827	1.0929495	0.96095735
254515_at	0.9537026	0.6727885	0.99999994	0.9359997	1.0022073	1.1210141	1.0042096	0.86386925	0.9601321	1.0162445	1.0822798	1.0774069	0.76746666
248728_at	1.2304952	0.66294914	0.6261662	1.1118978	1.2482176	0.9384583	0.7383829	0.8537108	0.94700265	1.301275	1.2859943	1	1.0710182
248881_at	1.0082946	1	1.1082623	0.9958276	0.9954598	0.98128116	1.017614	0.9951307	1.0120364	1.0116218	0.951375	0.9697416	1.041271
251490_at	0.95493394	1.2171831	0.9998777	1.0147064	0.88093716	1	1	1.2178262	0.99915826	1	0.72304434	1	1.281477
266279_at	1	2.0147882	1.0824462	1	0.7916482	0.7100854	1.3562454	2.3193147	1	0.80135036	0.7099568	0.854204	1.0139437
256504_at	1	0.930184	0.9292867	0.9811238	1.032848	1.2638979	1.0954881	0.9062258	0.9932181	1.0777696	1.0967952	1.1888348	0.91591537
247839_at	1.0004025	0.8519936	0.933462	1.0374342	1.0124998	1.006041	1	0.76076156	1.0023415	1.027502	0.96863645	0.96863645	0.7889857
257967_at	0.8819913	1.1231431	1.0048645	1.0570041	0.89315253	0.79926825	0.95963675	1.1809709	1.0428188	1	0.88236254	0.748631	1.1873401
245758_at	1	0.64825946	0.90304756	0.96568924	1.3737242	1.0598086	1.0150573	0.68296593	0.8453095	1.694213	1.0742446	1.3580494	0.7644423
266362_at	1.0184888	0.98322624	0.87250257	0.8187607	1.127906	1.2437705	0.9775412	0.66154623	0.89884794	1.3020992	1.1005027	1.0623585	1
262057_at	1	1.0013758	1.097236	1.1079183	0.9902385	0.98655057	0.90977025	0.927212	1.0729479	1.0840431	0.9800931	0.94939005	1.0286392
260800_at	1.0237356	1.2208977	1.1582146	1.1877201	0.9371836	1	0.907987	1.2023964	1.118304	0.9459884	0.89983016	0.8278282	0.96176815
247280_at	1.4642504	1.107724	1.0147494	1.0892441	0.9054795	0.79259	1.0677518	1.1106685	1	0.8820902	0.74735814	0.70523864	0.9922394
